"zipcode","neighborhood","dayofweek","hour","temperature","rain","regression","xgb"
"10304","Stapleton and St. George",5,15,28,0,2,3
"10013","Greenwich Village and Soho",5,15,28,0,392,432
"10037","Central Harlem",5,15,28,0,211,193
"10469","Northeast Bronx",5,15,28,0,3,3
"10025","Upper West Side",5,15,28,0,615,641
"10112","Chelsea and Clinton",5,15,28,0,23,20
"10457","Central Bronx",5,15,28,0,10,10
"10453","Central Bronx",5,15,28,0,7,8
"10470","Northeast Bronx",5,15,28,0,1,3
"10035","East Harlem",5,15,28,0,283,288
"10115","Upper West Side",5,15,28,0,3,4
"10472","Southeast Bronx",5,15,28,0,7,8
"10026","Central Harlem",5,15,28,0,110,106
"10473","Southeast Bronx",5,15,28,0,3,4
"10009","Lower East Side",5,15,28,0,399,453
"11430","JFK Airport",5,15,28,0,635.367475388,511.144988213
"11373","West Queens",5,15,28,0,125,130
"11103","Northwest Queens",5,15,28,0,74,96
"10124","Chelsea and Clinton",5,15,28,0,7,7
"10474","Hunts Point and Mott Haven",5,15,28,0,1,4
"10028","Upper East Side",5,15,28,0,664,742
"11415","Southwest Queens",5,15,28,0,15,11
"10475","Northeast Bronx",5,15,28,0,2,3
"11223","Southern Brooklyn",5,15,28,0,2,3
"10027","Central Harlem",5,15,28,0,223,206
"11430","JFK Airport",5,16,29,0,602.014971575,517.115424302
"10456","High Bridge and Morrisania",5,16,29,0,12,12
"10128","Upper East Side",5,16,29,0,532,484
"11359","North Queens",5,16,29,0,4,6
"11366","Central Queens",5,16,29,0,1,3
"11373","West Queens",5,16,29,0,127,146
"10027","Central Harlem",5,16,29,0,223,216
"10462","Southeast Bronx",5,16,29,0,9,9
"10014","Greenwich Village and Soho",5,16,29,0,442,508
"11419","Southwest Queens",5,16,29,0,2,3
"11415","Southwest Queens",5,16,29,0,16,11
"11101","Northwest Queens",5,16,29,0,136,130
"10154","Upper East Side",5,16,29,0,9,8
"11428","Southeast Queens",5,16,29,0,3,2
"10002","Lower East Side",5,16,29,0,294,361
"11120","Northwest Queens",5,16,29,0,2,3
"10026","Central Harlem",5,16,29,0,113,107
"10115","Upper West Side",5,16,29,0,3,3
"10038","Lower Manhattan",5,16,29,0,183,186
"10168","Chelsea and Clinton",5,16,29,0,13,11
"11360","North Queens",5,16,29,0,1,2
"11104","Northwest Queens",5,16,29,0,38,33
"11411","Southeast Queens",5,16,29,0,2,3
"10016","Gramercy Park and Murray Hill",5,16,29,0,998,918
"11229","Southern Brooklyn",5,16,29,0,2,3
"11105","Northwest Queens",5,16,29,0,28,30
"10474","Hunts Point and Mott Haven",5,16,29,0,1,4
"11361","Northeast Queens",5,16,29,0,2,2
"11237","Bushwick and Williamsburg",5,16,29,0,15,18
"10455","Hunts Point and Mott Haven",5,16,29,0,12,11
"11201","Northwest Brooklyn",5,16,29,0,216,253
"11377","West Queens",5,16,29,0,88,101
"10022","Gramercy Park and Murray Hill",5,16,29,0,990,1043
"10270","Lower Manhattan",5,16,29,0,12,12
"10017","Gramercy Park and Murray Hill",5,16,29,0,621,554
"11418","Southwest Queens",5,16,29,0,2,3
"10048","Lower Manhattan",5,16,29,0,14,10
"11363","Northeast Queens",5,16,29,0,3,2
"11385","West Central Queens",5,16,29,0,4,4
"11205","Northwest Brooklyn",5,16,29,0,49,54
"11106","Northwest Queens",5,16,29,0,79,113
"10009","Lower East Side",5,16,29,0,381,395
"11412","Jamaica",5,16,29,0,2,3
"11206","Bushwick and Williamsburg",5,16,29,0,30,29
"10155","Upper East Side",5,16,29,0,28,23
"11207","East New York and New Lots",5,16,29,0,11,10
"11208","East New York and New Lots",5,16,29,0,2,3
"11232","Sunset Park",5,16,29,0,9,7
"11103","Northwest Queens",5,16,29,0,73,94
"10280","Lower Manhattan",5,16,29,0,42,39
"10029","East Harlem",5,16,29,0,245,242
"10030","Central Harlem",5,16,29,0,32,27
"11209","Southwest Brooklyn",5,16,29,0,4,5
"10275","Lower Manhattan",5,16,29,0,2,3
"11211","Greenpoint",5,16,29,0,143,142
"10033","Inwood and Washington Heights",5,16,29,0,30,28
"10453","Central Bronx",5,16,29,0,7,8
"11215","Northwest Brooklyn",5,16,29,0,88,117
"11228","Southwest Brooklyn",5,16,29,0,3,2
"10314","Mid-Island",5,16,29,0,2,2
"10032","Inwood and Washington Heights",5,16,29,0,49,51
"11414","Southwest Queens",5,16,29,0,2,3
"10461","Southeast Bronx",5,16,29,0,9,8
"11214","Southwest Brooklyn",5,16,29,0,2,3
"10465","Southeast Bronx",5,16,29,0,2,3
"11203","Flatbush",5,16,29,0,5,4
"10004","Lower Manhattan",5,16,29,0,96,108
"11216","Central Brooklyn",5,16,29,0,34,40
"11429","Southeast Queens",5,16,29,0,1,3
"11362","Northeast Queens",5,16,29,0,2,3
"11375","West Central Queens",5,16,29,0,56,60
"10039","Central Harlem",5,16,29,0,11,11
"10001","Chelsea and Clinton",5,16,29,0,900,833
"11436","Jamaica",5,16,29,0,5,5
"11239","Canarsie and Flatlands",5,16,29,0,2,5
"11210","Flatbush",5,16,29,0,4,4
"11370","West Queens",5,16,29,0,7,7
"10460","Central Bronx",5,16,29,0,6,6
"10303","Port Richmond",5,16,29,0,3,2
"11371","La Guardia Airport",5,16,29,0,29,17
"11356","North Queens",5,16,29,0,2,3
"11236","Canarsie and Flatlands",5,16,29,0,2,3
"11223","Southern Brooklyn",5,16,29,0,3,3
"11367","Central Queens",5,16,29,0,3,3
"11374","West Central Queens",5,16,29,0,19,12
"10037","Central Harlem",5,16,29,0,209,180
"10301","Stapleton and St. George",5,16,29,0,2,2
"10458","Bronx Park and Fordham",5,16,29,0,18,14
"10035","East Harlem",5,16,29,0,280,279
"11434","Jamaica",5,16,29,0,2,3
"11224","Southern Brooklyn",5,16,29,0,5,4
"11372","West Queens",5,16,29,0,30,30
"10005","Lower Manhattan",5,16,29,0,121,111
"11102","Northwest Queens",5,16,29,0,53,62
"10467","Bronx Park and Fordham",5,16,29,0,8,7
"11003","Southeast Queens",5,16,29,0,2,3
"11231","Northwest Brooklyn",5,16,29,0,54,58
"11001","Southeast Queens",5,16,29,0,2,3
"10281","Lower Manhattan",5,16,29,0,33,29
"11249","Northwest Brooklyn",5,16,29,0,60,77
"10036","Chelsea and Clinton",5,16,29,0,656,684
"10036","Chelsea and Clinton",5,16,29,0,656,684
"11422","Southeast Queens",5,16,29,0,1,3
"10310","Port Richmond",5,16,29,0,4,4
"10312","South Shore",5,16,29,0,5,5
"11217","Northwest Brooklyn",5,16,29,0,107,137
"11225","Flatbush",5,16,29,0,14,12
"11218","Borough Park",5,16,29,0,10,9
"10304","Stapleton and St. George",5,16,29,0,2,3
"10306","South Shore",5,16,29,0,3,3
"11213","Central Brooklyn",5,16,29,0,11,11
"11233","Central Brooklyn",5,16,29,0,10,11
"11417","Southwest Queens",5,16,29,0,2,3
"11238","Central Brooklyn",5,16,29,0,61,75
"11212","Central Brooklyn",5,16,29,0,3,3
"10278","Lower Manhattan",5,16,29,0,6,6
"10282","Lower Manhattan",5,16,29,0,63,61
"10031","Inwood and Washington Heights",5,16,29,0,72,69
"11220","Sunset Park",5,16,29,0,3,3
"11354","North Queens",5,16,29,0,14,13
"10034","Inwood and Washington Heights",5,16,29,0,32,30
"11222","Greenpoint",5,16,29,0,52,59
"10112","Chelsea and Clinton",5,16,29,0,21,18
"11230","Borough Park",5,16,29,0,5,5
"10019","Chelsea and Clinton",5,16,29,0,1149,1102
"10013","Greenwich Village and Soho",5,16,29,0,378,372
"11221","Bushwick and Williamsburg",5,16,29,0,22,21
"11355","North Queens",5,16,29,0,5,5
"10468","Bronx Park and Fordham",5,16,29,0,12,10
"11423","Jamaica",5,16,29,0,1,3
"11004","Southeast Queens",5,16,29,0,2,3
"10307","South Shore",5,16,29,0,6,9
"10203","Lower Manhattan",5,16,29,0,8,11
"10302","Port Richmond",5,16,29,0,3,4
"11357","North Queens",5,16,29,0,2,3
"11365","Central Queens",5,16,29,0,2,4
"11378","West Queens",5,16,29,0,6,6
"11439","Jamaica",5,16,29,0,3,3
"10305","Stapleton and St. George",5,16,29,0,2,3
"10309","South Shore",5,16,29,0,6,5
"10452","High Bridge and Morrisania",5,16,29,0,10,10
"11235","Southern Brooklyn",5,16,29,0,11,9
"10454","Hunts Point and Mott Haven",5,16,29,0,9,9
"11204","Borough Park",5,16,29,0,1,3
"10457","Central Bronx",5,16,29,0,10,10
"11005","Southeast Queens",5,16,29,0,3,3
"10011","Chelsea and Clinton",5,16,29,0,849,911
"11251","Northwest Brooklyn",5,16,29,0,2,3
"10040","Inwood and Washington Heights",5,16,29,0,20,19
"10007","Lower Manhattan",5,16,29,0,169,190
"11421","Southwest Queens",5,16,29,0,1,2
"10028","Upper East Side",5,16,29,0,648,707
"10044","Upper East Side",5,16,29,0,3,4
"11451","Jamaica",5,16,29,0,2,3
"11219","Borough Park",5,16,29,0,2,2
"11416","Southwest Queens",5,16,29,0,2,2
"11420","Southwest Queens",5,16,29,0,3,4
"11358","North Queens",5,16,29,0,2,3
"11252","Flatbush",5,16,29,0,2,1
"11435","Jamaica",5,16,29,0,14,11
"10065","Upper East Side",5,16,29,0,598,577
"10023","Upper West Side",5,16,29,0,765,788
"10012","Greenwich Village and Soho",5,16,29,0,569,616
"10003","Lower East Side",5,16,29,0,756,878
"10018","Chelsea and Clinton",5,16,29,0,436,426
"10006","Lower Manhattan",5,16,29,0,76,78
"10069","Upper West Side",5,16,29,0,34,27
"10464","Southeast Bronx",5,16,29,0,3,2
"10153","Upper East Side",5,16,29,0,21,19
"11226","Flatbush",5,16,29,0,15,10
"10075","Upper East Side",5,16,29,0,306,301
"10466","Northeast Bronx",5,16,29,0,1,3
"10021","Upper East Side",5,16,29,0,746,648
"10451","High Bridge and Morrisania",5,16,29,0,30,31
"11368","West Queens",5,16,29,0,47,37
"11379","West Central Queens",5,16,29,0,3,3
"11427","Southeast Queens",5,16,29,0,2,2
"11433","Jamaica",5,16,29,0,4,3
"10107","Chelsea and Clinton",5,16,29,0,3,3
"10308","South Shore",5,16,29,0,7,4
"10469","Northeast Bronx",5,16,29,0,3,3
"10470","Northeast Bronx",5,16,29,0,1,2
"11426","Southeast Queens",5,16,29,0,2,3
"10463","Kingsbridge and Riverdale",5,16,29,0,12,10
"10025","Upper West Side",5,16,29,0,609,603
"10459","Hunts Point and Mott Haven",5,16,29,0,4,5
"10471","Kingsbridge and Riverdale",5,16,29,0,3,4
"11413","Southeast Queens",5,16,29,0,1,2
"10020","Chelsea and Clinton",5,16,29,0,18,14
"10024","Upper West Side",5,16,29,0,581,565
"10472","Southeast Bronx",5,16,29,0,8,8
"10010","Gramercy Park and Murray Hill",5,16,29,0,540,567
"11369","West Queens",5,16,29,0,312,268
"11364","Northeast Queens",5,16,29,0,2,2
"10473","Southeast Bronx",5,16,29,0,3,3
"10124","Chelsea and Clinton",5,16,29,0,7,7
"11432","Jamaica",5,16,29,0,4,5
"10475","Northeast Bronx",5,16,29,0,1,2
"11234","Canarsie and Flatlands",5,16,29,0,4,3
"10004","Lower Manhattan",5,17,29,0,101,114
"11204","Borough Park",5,17,29,0,2,4
"10040","Inwood and Washington Heights",5,17,29,0,18,20
"10036","Chelsea and Clinton",5,17,29,0,659,743
"11004","Southeast Queens",5,17,29,0,3,4
"10304","Stapleton and St. George",5,17,29,0,3,5
"10027","Central Harlem",5,17,29,0,233,248
"11005","Southeast Queens",5,17,29,0,5,6
"11379","West Central Queens",5,17,29,0,3,6
"10154","Upper East Side",5,17,29,0,10,12
"11417","Southwest Queens",5,17,29,0,2,5
"10075","Upper East Side",5,17,29,0,323,328
"11101","Northwest Queens",5,17,29,0,153,170
"11003","Southeast Queens",5,17,29,0,2,5
"11102","Northwest Queens",5,17,29,0,49,66
"10155","Upper East Side",5,17,29,0,33,31
"11366","Central Queens",5,17,29,0,2,4
"11411","Southeast Queens",5,17,29,0,2,6
"11434","Jamaica",5,17,29,0,2,5
"10471","Kingsbridge and Riverdale",5,17,29,0,3,4
"11104","Northwest Queens",5,17,29,0,38,37
"11363","Northeast Queens",5,17,29,0,5,5
"10203","Lower Manhattan",5,17,29,0,9,14
"11106","Northwest Queens",5,17,29,0,83,113
"11416","Southwest Queens",5,17,29,0,2,4
"10029","East Harlem",5,17,29,0,260,269
"11358","North Queens",5,17,29,0,2,5
"11120","Northwest Queens",5,17,29,0,2,4
"11421","Southwest Queens",5,17,29,0,2,4
"10016","Gramercy Park and Murray Hill",5,17,29,0,1018,1065
"10039","Central Harlem",5,17,29,0,11,14
"10270","Lower Manhattan",5,17,29,0,14,14
"11237","Bushwick and Williamsburg",5,17,29,0,21,22
"10035","East Harlem",5,17,29,0,299,329
"11232","Sunset Park",5,17,29,0,8,11
"11236","Canarsie and Flatlands",5,17,29,0,2,5
"11426","Southeast Queens",5,17,29,0,2,5
"10112","Chelsea and Clinton",5,17,29,0,22,22
"10278","Lower Manhattan",5,17,29,0,7,9
"11252","Flatbush",5,17,29,0,4,4
"10454","Hunts Point and Mott Haven",5,17,29,0,9,12
"10009","Lower East Side",5,17,29,0,390,443
"10010","Gramercy Park and Murray Hill",5,17,29,0,561,627
"11208","East New York and New Lots",5,17,29,0,2,6
"10044","Upper East Side",5,17,29,0,3,6
"10280","Lower Manhattan",5,17,29,0,40,42
"10031","Inwood and Washington Heights",5,17,29,0,69,68
"11209","Southwest Brooklyn",5,17,29,0,4,7
"11210","Flatbush",5,17,29,0,4,7
"10006","Lower Manhattan",5,17,29,0,80,84
"11365","Central Queens",5,17,29,0,2,6
"11103","Northwest Queens",5,17,29,0,77,97
"10281","Lower Manhattan",5,17,29,0,35,33
"10011","Chelsea and Clinton",5,17,29,0,874,1002
"11217","Northwest Brooklyn",5,17,29,0,134,161
"11212","Central Brooklyn",5,17,29,0,3,5
"10032","Inwood and Washington Heights",5,17,29,0,52,53
"10282","Lower Manhattan",5,17,29,0,68,78
"11201","Northwest Brooklyn",5,17,29,0,263,289
"10019","Chelsea and Clinton",5,17,29,0,1189,1255
"10301","Stapleton and St. George",5,17,29,0,2,3
"11356","North Queens",5,17,29,0,2,4
"11414","Southwest Queens",5,17,29,0,2,5
"10007","Lower Manhattan",5,17,29,0,192,214
"11215","Northwest Brooklyn",5,17,29,0,108,132
"10018","Chelsea and Clinton",5,17,29,0,438,445
"11216","Central Brooklyn",5,17,29,0,42,45
"10033","Inwood and Washington Heights",5,17,29,0,34,31
"11205","Northwest Brooklyn",5,17,29,0,54,59
"10460","Central Bronx",5,17,29,0,6,9
"11207","East New York and New Lots",5,17,29,0,13,13
"10034","Inwood and Washington Heights",5,17,29,0,34,36
"10303","Port Richmond",5,17,29,0,4,5
"11203","Flatbush",5,17,29,0,4,6
"10466","Northeast Bronx",5,17,29,0,2,4
"10302","Port Richmond",5,17,29,0,4,5
"11220","Sunset Park",5,17,29,0,3,6
"10453","Central Bronx",5,17,29,0,8,11
"11413","Southeast Queens",5,17,29,0,2,4
"11223","Southern Brooklyn",5,17,29,0,3,6
"11214","Southwest Brooklyn",5,17,29,0,2,4
"11355","North Queens",5,17,29,0,4,7
"10306","South Shore",5,17,29,0,5,6
"11419","Southwest Queens",5,17,29,0,2,5
"10153","Upper East Side",5,17,29,0,22,22
"11226","Flatbush",5,17,29,0,15,13
"10036","Chelsea and Clinton",5,17,29,0,659,743
"11228","Southwest Brooklyn",5,17,29,0,3,4
"11218","Borough Park",5,17,29,0,11,12
"10168","Chelsea and Clinton",5,17,29,0,16,16
"10048","Lower Manhattan",5,17,29,0,14,14
"11373","West Queens",5,17,29,0,136,155
"11231","Northwest Brooklyn",5,17,29,0,63,65
"10468","Bronx Park and Fordham",5,17,29,0,15,14
"11364","Northeast Queens",5,17,29,0,2,4
"10275","Lower Manhattan",5,17,29,0,3,4
"11234","Canarsie and Flatlands",5,17,29,0,5,6
"10020","Chelsea and Clinton",5,17,29,0,18,18
"10307","South Shore",5,17,29,0,8,12
"11423","Jamaica",5,17,29,0,2,6
"10461","Southeast Bronx",5,17,29,0,11,12
"10030","Central Harlem",5,17,29,0,37,36
"11429","Southeast Queens",5,17,29,0,2,4
"10017","Gramercy Park and Murray Hill",5,17,29,0,641,611
"11238","Central Brooklyn",5,17,29,0,80,95
"11359","North Queens",5,17,29,0,7,10
"11219","Borough Park",5,17,29,0,2,4
"11233","Central Brooklyn",5,17,29,0,13,14
"10451","High Bridge and Morrisania",5,17,29,0,37,34
"11239","Canarsie and Flatlands",5,17,29,0,2,5
"10310","Port Richmond",5,17,29,0,5,7
"11224","Southern Brooklyn",5,17,29,0,4,7
"10452","High Bridge and Morrisania",5,17,29,0,13,13
"10038","Lower Manhattan",5,17,29,0,203,210
"10026","Central Harlem",5,17,29,0,112,121
"11221","Bushwick and Williamsburg",5,17,29,0,24,25
"10037","Central Harlem",5,17,29,0,237,227
"10003","Lower East Side",5,17,29,0,809,1011
"10021","Upper East Side",5,17,29,0,750,711
"10459","Hunts Point and Mott Haven",5,17,29,0,5,8
"10308","South Shore",5,17,29,0,7,8
"11375","West Central Queens",5,17,29,0,65,64
"10012","Greenwich Village and Soho",5,17,29,0,639,714
"11433","Jamaica",5,17,29,0,3,5
"11235","Southern Brooklyn",5,17,29,0,10,12
"10455","Hunts Point and Mott Haven",5,17,29,0,14,14
"11105","Northwest Queens",5,17,29,0,34,34
"11372","West Queens",5,17,29,0,34,34
"11357","North Queens",5,17,29,0,2,4
"11439","Jamaica",5,17,29,0,4,7
"10005","Lower Manhattan",5,17,29,0,134,134
"11249","Northwest Brooklyn",5,17,29,0,79,95
"11418","Southwest Queens",5,17,29,0,3,5
"10305","Stapleton and St. George",5,17,29,0,2,4
"10309","South Shore",5,17,29,0,7,9
"10314","Mid-Island",5,17,29,0,3,5
"11225","Flatbush",5,17,29,0,16,15
"10022","Gramercy Park and Murray Hill",5,17,29,0,1091,1183
"11432","Jamaica",5,17,29,0,4,7
"11213","Central Brooklyn",5,17,29,0,13,15
"11436","Jamaica",5,17,29,0,5,8
"11229","Southern Brooklyn",5,17,29,0,2,4
"11451","Jamaica",5,17,29,0,2,4
"11374","West Central Queens",5,17,29,0,17,16
"10023","Upper West Side",5,17,29,0,834,875
"10312","South Shore",5,17,29,0,6,8
"10065","Upper East Side",5,17,29,0,632,644
"10456","High Bridge and Morrisania",5,17,29,0,15,14
"11415","Southwest Queens",5,17,29,0,13,14
"10463","Kingsbridge and Riverdale",5,17,29,0,12,14
"11211","Greenpoint",5,17,29,0,159,175
"11362","Northeast Queens",5,17,29,0,3,5
"11206","Bushwick and Williamsburg",5,17,29,0,43,34
"10069","Upper West Side",5,17,29,0,39,35
"11428","Southeast Queens",5,17,29,0,3,5
"10024","Upper West Side",5,17,29,0,607,647
"11222","Greenpoint",5,17,29,0,72,81
"10464","Southeast Bronx",5,17,29,0,2,4
"11422","Southeast Queens",5,17,29,0,1,4
"11369","West Queens",5,17,29,0,302,261
"10465","Southeast Bronx",5,17,29,0,3,5
"11377","West Queens",5,17,29,0,92,112
"11230","Borough Park",5,17,29,0,5,7
"10014","Greenwich Village and Soho",5,17,29,0,447,553
"10025","Upper West Side",5,17,29,0,624,693
"11367","Central Queens",5,17,29,0,3,5
"10457","Central Bronx",5,17,29,0,11,13
"10467","Bronx Park and Fordham",5,17,29,0,8,11
"10107","Chelsea and Clinton",5,17,29,0,2,5
"10013","Greenwich Village and Soho",5,17,29,0,399,458
"11430","JFK Airport",5,17,29,0,600.716157539,519.161977211
"10001","Chelsea and Clinton",5,17,29,0,902,905
"11251","Northwest Brooklyn",5,17,29,0,3,6
"11370","West Queens",5,17,29,0,8,9
"11435","Jamaica",5,17,29,0,14,15
"10469","Northeast Bronx",5,17,29,0,3,5
"11361","Northeast Queens",5,17,29,0,2,3
"11420","Southwest Queens",5,17,29,0,5,7
"10470","Northeast Bronx",5,17,29,0,1,4
"11360","North Queens",5,17,29,0,2,4
"10002","Lower East Side",5,17,29,0,323,415
"10115","Upper West Side",5,17,29,0,3,5
"11427","Southeast Queens",5,17,29,0,2,4
"11385","West Central Queens",5,17,29,0,5,7
"10472","Southeast Bronx",5,17,29,0,8,11
"10028","Upper East Side",5,17,29,0,677,802
"10124","Chelsea and Clinton",5,17,29,0,8,10
"11371","La Guardia Airport",5,17,29,0,30,21
"10458","Bronx Park and Fordham",5,17,29,0,20,16
"10473","Southeast Bronx",5,17,29,0,4,6
"11378","West Queens",5,17,29,0,6,9
"10474","Hunts Point and Mott Haven",5,17,29,0,1,6
"10475","Northeast Bronx",5,17,29,0,2,4
"11368","West Queens",5,17,29,0,42,46
"11354","North Queens",5,17,29,0,18,16
"11412","Jamaica",5,17,29,0,2,4
"10128","Upper East Side",5,17,29,0,545,563
"11001","Southeast Queens",5,17,29,0,2,5
"10462","Southeast Bronx",5,17,29,0,9,11
"10302","Port Richmond",5,18,29,0,4,7
"11432","Jamaica",5,18,29,0,4,8
"11361","Northeast Queens",5,18,29,0,2,4
"10001","Chelsea and Clinton",5,18,29,0,1089,1205
"10037","Central Harlem",5,18,29,0,246,247
"10314","Mid-Island",5,18,29,0,4,6
"11419","Southwest Queens",5,18,29,0,2,6
"10012","Greenwich Village and Soho",5,18,29,0,796,841
"10027","Central Harlem",5,18,29,0,237,250
"11418","Southwest Queens",5,18,29,0,3,6
"10153","Upper East Side",5,18,29,0,27,27
"11104","Northwest Queens",5,18,29,0,35,37
"11105","Northwest Queens",5,18,29,0,44,49
"10006","Lower Manhattan",5,18,29,0,86,88
"10154","Upper East Side",5,18,29,0,10,13
"11209","Southwest Brooklyn",5,18,29,0,4,8
"11101","Northwest Queens",5,18,29,0,156,176
"11375","West Central Queens",5,18,29,0,76,80
"11421","Southwest Queens",5,18,29,0,2,5
"11222","Greenpoint",5,18,29,0,108,111
"10203","Lower Manhattan",5,18,29,0,9,16
"10028","Upper East Side",5,18,29,0,718,855
"10451","High Bridge and Morrisania",5,18,29,0,37,34
"10017","Gramercy Park and Murray Hill",5,18,29,0,712,772
"11434","Jamaica",5,18,29,0,2,6
"10020","Chelsea and Clinton",5,18,29,0,21,24
"10016","Gramercy Park and Murray Hill",5,18,29,0,1287,1361
"11430","JFK Airport",5,18,29,0,577.544216604,459.755593481
"10168","Chelsea and Clinton",5,18,29,0,21,17
"11422","Southeast Queens",5,18,29,0,1,5
"11356","North Queens",5,18,29,0,2,5
"11366","Central Queens",5,18,29,0,2,5
"11249","Northwest Brooklyn",5,18,29,0,118,120
"11220","Sunset Park",5,18,29,0,3,7
"11106","Northwest Queens",5,18,29,0,87,113
"10029","East Harlem",5,18,29,0,263,273
"11377","West Queens",5,18,29,0,104,125
"11368","West Queens",5,18,29,0,59,50
"11205","Northwest Brooklyn",5,18,29,0,76,76
"11363","Northeast Queens",5,18,29,0,5,6
"11212","Central Brooklyn",5,18,29,0,3,6
"11201","Northwest Brooklyn",5,18,29,0,300,351
"11435","Jamaica",5,18,29,0,16,16
"10030","Central Harlem",5,18,29,0,37,36
"10007","Lower Manhattan",5,18,29,0,210,228
"11427","Southeast Queens",5,18,29,0,2,5
"11235","Southern Brooklyn",5,18,29,0,12,13
"10124","Chelsea and Clinton",5,18,29,0,8,11
"11230","Borough Park",5,18,29,0,5,8
"11364","Northeast Queens",5,18,29,0,2,5
"10004","Lower Manhattan",5,18,29,0,104,118
"10281","Lower Manhattan",5,18,29,0,38,37
"11233","Central Brooklyn",5,18,29,0,13,15
"10465","Southeast Bronx",5,18,29,0,2,6
"10278","Lower Manhattan",5,18,29,0,7,10
"11415","Southwest Queens",5,18,29,0,18,15
"10309","South Shore",5,18,29,0,8,10
"10035","East Harlem",5,18,29,0,321,372
"10275","Lower Manhattan",5,18,29,0,4,5
"11365","Central Queens",5,18,29,0,1,7
"10457","Central Bronx",5,18,29,0,12,14
"10034","Inwood and Washington Heights",5,18,29,0,39,40
